song_id,song_title,entity,artist,entity_type
45455,Goodlife,Chi - Town,T.I.,ORGANIZATION
45455,Goodlife,Kane,T.I.,PERSON
45455,Goodlife,Suge,T.I.,PERSON
45456,Told You So,UGK Hollering,T.I.,ORGANIZATION
45456,Told You So,Puerto Rico,T.I.,LOCATION
45456,Told You So,Paul Wall,T.I.,PERSON
45456,Told You So,Thugga,T.I.,PERSON
45457,Ride Wit Me,BANKHEAD,T.I.,PERSON
45457,Ride Wit Me,Bankhead,T.I.,PERSON
45457,Ride Wit Me,Atlanta,T.I.,LOCATION
45457,Ride Wit Me,Herndon Home,T.I.,LOCATION
45457,Ride Wit Me,King of the South,T.I.,PERSON
45457,Ride Wit Me,Don,T.I.,PERSON
45457,Ride Wit Me,Mechanicsville,T.I.,LOCATION
45457,Ride Wit Me,Summerhill,T.I.,LOCATION
45457,Ride Wit Me,Kirkwood,T.I.,LOCATION
45457,Ride Wit Me,Alabama,T.I.,LOCATION
45457,Ride Wit Me,Mississippi,T.I.,LOCATION
45457,Ride Wit Me,Dallas,T.I.,LOCATION
45457,Ride Wit Me,Houston,T.I.,LOCATION
45457,Ride Wit Me,Carolinas,T.I.,LOCATION
45457,Ride Wit Me,Virginia,T.I.,LOCATION
45457,Ride Wit Me,Philly,T.I.,LOCATION
45457,Ride Wit Me,Memphis,T.I.,LOCATION
45457,Ride Wit Me,Chicago,T.I.,LOCATION
45457,Ride Wit Me,California,T.I.,LOCATION
45457,Ride Wit Me,Florida,T.I.,LOCATION
45457,Ride Wit Me,Detroit,T.I.,LOCATION
45457,Ride Wit Me,G Phoenix,T.I.,ORGANIZATION
45457,Ride Wit Me,St,T.I.,LOCATION
45457,Ride Wit Me,Louis,T.I.,PERSON
45457,Ride Wit Me,Seattle,T.I.,LOCATION
45457,Ride Wit Me,Jersey,T.I.,LOCATION
45457,Ride Wit Me,G Vegas,T.I.,ORGANIZATION
45457,Ride Wit Me,New York,T.I.,LOCATION
45458,Why You Wanna,Kevin,T.I.,PERSON
45458,Why You Wanna,Holla,T.I.,LOCATION
45459,You Know Who,Pimp Squad,T.I.,ORGANIZATION
45461,Collect Call,Benja,T.I.,PERSON
45461,Collect Call,Don,T.I.,PERSON
45462,56 Bars (Intro),Aight Toomp,T.I.,ORGANIZATION
45462,56 Bars (Intro),Evelyn,T.I.,PERSON
45462,56 Bars (Intro),Jay - Z,T.I.,PERSON
45462,56 Bars (Intro),UGK Scarface,T.I.,ORGANIZATION
45462,56 Bars (Intro),Wayne,T.I.,PERSON
45462,56 Bars (Intro),Kanye,T.I.,PERSON
45462,56 Bars (Intro),Lupe,T.I.,PERSON
45463,I Know You Missed Me,Remy,T.I.,PERSON
45463,I Know You Missed Me,Jeezy,T.I.,PERSON
45463,I Know You Missed Me,Atlanta,T.I.,LOCATION
45466,You Ain't Missin' Nothin',Jeezy,T.I.,PERSON
45467,Slide Show,Time,T.I.,ORGANIZATION
45467,Slide Show,Bankhead,T.I.,PERSON
45467,Slide Show,Uncle Quinn,T.I.,PERSON
45475,You Ain't Hard,Buffalo,T.I.,LOCATION
45477,Rubber Band Man (Remix),Taliban Nine,T.I.,ORGANIZATION
45477,Rubber Band Man (Remix),Maurice Been ballin,T.I.,PERSON
45477,Rubber Band Man (Remix),Cabrera,T.I.,PERSON
45479,Grand Royal,Bankhead,T.I.,PERSON
45479,Grand Royal,Bankhead,T.I.,PERSON
45479,Grand Royal,Bankhead,T.I.,PERSON
45480,Still Ain't Forgave Myself,Cain,T.I.,PERSON
45480,Still Ain't Forgave Myself,Cap,T.I.,PERSON
45481,Dope Boyz,Candler Road,T.I.,LOCATION
45481,Dope Boyz,Bankhead,T.I.,PERSON
45481,Dope Boyz,Nann,T.I.,LOCATION
45481,Dope Boyz,Boyd,T.I.,PERSON
45483,Chooz U,Jazze Pha,T.I.,PERSON
45487,I'm Serious,Jay - Z,T.I.,PERSON
45487,I'm Serious,Miami,T.I.,LOCATION
45487,I'm Serious,Luke,T.I.,PERSON
45490,Act I: T,Philant John,T.I.,PERSON
45490,Act I: T,Philant Johnson,T.I.,PERSON
45490,Act I: T,Atlantic,T.I.,LOCATION
45490,Act I: T,Craig,T.I.,PERSON
45490,Act I: T,Julie,T.I.,PERSON
45490,Act I: T,Kev,T.I.,PERSON
45490,Act I: T,Phil,T.I.,PERSON
45490,Act I: T,Cindy,T.I.,PERSON
45490,Act I: T,Lyor Cohen,T.I.,PERSON
45490,Act I: T,Lyor Cohen,T.I.,PERSON
45490,Act I: T,Red Cross,T.I.,ORGANIZATION
45492,Act II: T,Atlantic Records,T.I.,ORGANIZATION
45492,Act II: T,Makin,T.I.,PERSON
45494,Hustlin' (Bonus Track),Geter,T.I.,PERSON
45494,Hustlin' (Bonus Track),Cali,T.I.,LOCATION
45495,Big Shit Poppin' (Do It),Denzel,T.I.,ORGANIZATION
45495,Big Shit Poppin' (Do It),Damn,T.I.,PERSON
45495,Big Shit Poppin' (Do It),Bankhead,T.I.,PERSON
45495,Big Shit Poppin' (Do It),Benihana,T.I.,ORGANIZATION
45495,Big Shit Poppin' (Do It),Arizona,T.I.,LOCATION
45495,Big Shit Poppin' (Do It),California,T.I.,LOCATION
45495,Big Shit Poppin' (Do It),West Side,T.I.,LOCATION
45495,Big Shit Poppin' (Do It),Big Kuntry,T.I.,PERSON
45495,Big Shit Poppin' (Do It),Dro,T.I.,PERSON
45495,Big Shit Poppin' (Do It),Mack,T.I.,PERSON
45495,Big Shit Poppin' (Do It),Jackers,T.I.,ORGANIZATION
45495,Big Shit Poppin' (Do It),Phil,T.I.,PERSON
45496,Respect This Hustle,H - U - S - T - L - E,T.I.,ORGANIZATION
45497,Show it to Me,Nelly,T.I.,PERSON
45498,Da Dopeman,Betta,T.I.,LOCATION
45498,Da Dopeman,Macon,T.I.,LOCATION
45499,Raw,Cohen,T.I.,PERSON
45499,Raw,Sellin,T.I.,PERSON
45500,My Swag,Atlanta,T.I.,LOCATION
45500,My Swag,Cali Catch,T.I.,LOCATION
45500,My Swag,New York,T.I.,LOCATION
45500,My Swag,Miami,T.I.,LOCATION
45500,My Swag,Hawaii,T.I.,LOCATION
45500,My Swag,Paris,T.I.,LOCATION
45500,My Swag,Berlin,T.I.,LOCATION
45500,My Swag,Amsterdam Hahhh,T.I.,LOCATION
45500,My Swag,Puerto Rico,T.I.,LOCATION
45500,My Swag,Cuba,T.I.,LOCATION
45502,Be Easy,Ye - ye - ye,T.I.,PERSON
45502,Be Easy,Atlanta,T.I.,LOCATION
45502,Be Easy,Toomp,T.I.,PERSON
45502,Be Easy,Pimp Squad Click,T.I.,ORGANIZATION
45503,Bezzle,OutKast,T.I.,PERSON
45503,Bezzle,Sonny,T.I.,PERSON
45503,Bezzle,Costa Nostra,T.I.,ORGANIZATION
45504,Be Better Than Me,Betta,T.I.,ORGANIZATION
45504,Be Better Than Me,Ima,T.I.,PERSON
45506,Long Live da Game,Ye - ye,T.I.,PERSON
45506,Long Live da Game,Mac Boney,T.I.,PERSON
45508,I Can't Quit,Atlanta,T.I.,LOCATION
45508,I Can't Quit,G T,T.I.,ORGANIZATION
45508,I Can't Quit,Cap,T.I.,PERSON
45510,No More Talk,Saddam Screaming Allah,T.I.,PERSON
45511,T,Cap,T.I.,PERSON
45512,Trap Muzik,Cook,T.I.,PERSON
45512,Trap Muzik,Atlanta Spit,T.I.,LOCATION
45512,Trap Muzik,Carl Lewis,T.I.,PERSON
45512,Trap Muzik,Georgia Baby,T.I.,LOCATION
45513,Let Me Tell You Something,Christian Dior,T.I.,ORGANIZATION
45513,Let Me Tell You Something,Roger Troutman,T.I.,PERSON
45514,Bring Em Out,Da king,T.I.,PERSON
45514,Bring Em Out,Shaq,T.I.,PERSON
45514,Bring Em Out,Mississippi,T.I.,LOCATION
45514,Bring Em Out,Philly Albuquerque,T.I.,LOCATION
45514,Bring Em Out,Chatt Town,T.I.,ORGANIZATION
45514,Bring Em Out,Carrerra,T.I.,PERSON
45514,Bring Em Out,Nines,T.I.,LOCATION
45514,Bring Em Out,Tecs,T.I.,ORGANIZATION
45515,Freak Though,Juicy,T.I.,PERSON
45516,Get Loose,Baby,T.I.,PERSON
45518,I Still Luv You,Manhattan,T.I.,LOCATION
45518,I Still Luv You,Don,T.I.,PERSON
45518,I Still Luv You,Don,T.I.,PERSON
45518,I Still Luv You,Dat,T.I.,PERSON
45520,Limelight,Rick James,T.I.,PERSON
45521,My Life,Bankhead,T.I.,PERSON
45522,Countdown,Dominique,T.I.,PERSON
45522,Countdown,Terra - Dome,T.I.,LOCATION
45523,Stand Up,Chevy,T.I.,ORGANIZATION
45523,Stand Up,John Wayne,T.I.,PERSON
45523,Stand Up,Billy,T.I.,PERSON
45524,Prayin for Help,Handcuffin,T.I.,PERSON
45524,Prayin for Help,Askin,T.I.,PERSON
45524,Prayin for Help,Hopin,T.I.,PERSON
45524,Prayin for Help,Hopin,T.I.,PERSON
45524,Prayin for Help,Christ,T.I.,PERSON
45526,U Don't Know Me,Don,T.I.,PERSON
45526,U Don't Know Me,Chevy,T.I.,ORGANIZATION
45526,U Don't Know Me,Kuntry,T.I.,PERSON
45526,U Don't Know Me,Freddie G Ballin,T.I.,PERSON
45526,U Don't Know Me,Bahamas,T.I.,LOCATION
45526,U Don't Know Me,Mac Boney,T.I.,PERSON
45526,U Don't Know Me,Dolla D,T.I.,ORGANIZATION
45526,U Don't Know Me,Philant,T.I.,PERSON
45527,Th​a King,Atlanta,T.I.,LOCATION
45527,Th​a King,Atlanta,T.I.,LOCATION
45527,Th​a King,Atlanta,T.I.,LOCATION
45528,Ya Hear Me,Elvis Presley,T.I.,PERSON
4645,Every Chance I Get,Hollywood,T.I.,LOCATION
4645,Every Chance I Get,Domani,T.I.,PERSON
4645,Every Chance I Get,Leah,T.I.,PERSON
4645,Every Chance I Get,Jason Geter,T.I.,PERSON
4645,Every Chance I Get,Benz,T.I.,PERSON
4645,Every Chance I Get,Pimp Squad,T.I.,ORGANIZATION
4645,Every Chance I Get,Click Yeahhhhhh,T.I.,PERSON
4645,Every Chance I Get,Hill,T.I.,PERSON
4659,Pledge Allegiance To The Swag,Ay Ross,T.I.,PERSON
4659,Pledge Allegiance To The Swag,Brown,T.I.,PERSON
4659,Pledge Allegiance To The Swag,David Copperfield,T.I.,PERSON
4659,Pledge Allegiance To The Swag,Bugatti,T.I.,PERSON
4659,Pledge Allegiance To The Swag,Audemars,T.I.,PERSON
4659,Pledge Allegiance To The Swag,Don,T.I.,PERSON
4659,Pledge Allegiance To The Swag,Ballin,T.I.,PERSON
4659,Pledge Allegiance To The Swag,Cage,T.I.,PERSON
4659,Pledge Allegiance To The Swag,Jay,T.I.,PERSON
470,No Matter What,Ali,T.I.,PERSON
470,No Matter What,Toomp Before,T.I.,ORGANIZATION
482972,Stay,Victoria Monet,T.I.,PERSON
482972,Stay,Miami,T.I.,LOCATION
49036,Tell Em I Said That,Holla,T.I.,LOCATION
49036,Tell Em I Said That,Don,T.I.,PERSON
501881,New National Anthem,Afghanistan,T.I.,LOCATION
501881,New National Anthem,Gaza,T.I.,LOCATION
501881,New National Anthem,America,T.I.,LOCATION
501881,New National Anthem,Malcolm X Edgar Hoover,T.I.,PERSON
5084,Yeah,Tony Romo,T.I.,PERSON
51682,We Don't Get Down Like Y'all,Don,T.I.,PERSON
51682,We Don't Get Down Like Y'all,Benz,T.I.,PERSON
51682,We Don't Get Down Like Y'all,Big Meech,T.I.,ORGANIZATION
521828,Paperwork [Tracklist + Album Art],Iggy Azalea,T.I.,PERSON
521828,Paperwork [Tracklist + Album Art],Victoria Monet ),T.I.,PERSON
530995,Grand Hustle Radio (Ft,Kanye,T.I.,PERSON
530995,Grand Hustle Radio (Ft,Chris Tucker,T.I.,PERSON
530995,Grand Hustle Radio (Ft,Jason G Like Brian Nichols,T.I.,PERSON
53116,We Do This,Ya,T.I.,PERSON
53116,We Do This,McLaren,T.I.,ORGANIZATION
5312,Motivation,Anythang,T.I.,PERSON
5312,Motivation,Punk,T.I.,PERSON
533104,Paperwork,Pharrell,T.I.,ORGANIZATION
533104,Paperwork,Bentley,T.I.,PERSON
533104,Paperwork,Uncle Quint,T.I.,PERSON
533104,Paperwork,Charles,T.I.,PERSON
533104,Paperwork,Shirley Temple,T.I.,PERSON
533104,Paperwork,Uncle Quint,T.I.,PERSON
533104,Paperwork,Porsche,T.I.,ORGANIZATION
533104,Paperwork,Ma,T.I.,PERSON
533104,Paperwork,Totin,T.I.,PERSON
533104,Paperwork,Drinkin,T.I.,PERSON
533104,Paperwork,Henney,T.I.,PERSON
533104,Paperwork,Don,T.I.,PERSON
533104,Paperwork,Pharrell,T.I.,ORGANIZATION
533104,Paperwork,Pharrell ],T.I.,PERSON
53510,Yeah Ya Know (Takers),Kickin,T.I.,LOCATION
53510,Yeah Ya Know (Takers),NBA,T.I.,ORGANIZATION
53510,Yeah Ya Know (Takers),France,T.I.,LOCATION
53510,Yeah Ya Know (Takers),Atlantic,T.I.,LOCATION
539853,Oh Yeah,Said,T.I.,PERSON
539940,Private Show,Chris Brown,T.I.,PERSON
539940,Private Show,Chris Brown,T.I.,PERSON
539940,Private Show,Chris Brown,T.I.,PERSON
540305,King,Earth,T.I.,LOCATION
540305,King,Atlanta,T.I.,LOCATION
540305,King,Mazda,T.I.,ORGANIZATION
540349,G' Shit,Chevy,T.I.,ORGANIZATION
540349,G' Shit,Don,T.I.,PERSON
540349,G' Shit,Jay,T.I.,PERSON
540349,G' Shit,Nas,T.I.,PERSON
540349,G' Shit,Meechy,T.I.,PERSON
540482,Jet Fuel,Baby,T.I.,ORGANIZATION
540482,Jet Fuel,Bob Marley,T.I.,PERSON
540510,About My Issue,Aye,T.I.,PERSON
540510,About My Issue,Mossberg,T.I.,PERSON
540992,At Ya Own Risk,Bollywood Trigger,T.I.,PERSON
540992,At Ya Own Risk,Bentley,T.I.,PERSON
541756,On Doe  On Phil,Ricky Bobby,T.I.,PERSON
541756,On Doe  On Phil,Doe,T.I.,PERSON
541756,On Doe  On Phil,Phil Clip,T.I.,PERSON
541756,On Doe  On Phil,Fin,T.I.,PERSON
543668,You Can Tell How I Walk,Hustle Gang,T.I.,ORGANIZATION
5524,Live in the Sky,Jamel Guess,T.I.,PERSON
5524,Live in the Sky,Jay - Ru Found,T.I.,PERSON
5524,Live in the Sky,Daysia,T.I.,LOCATION
5524,Live in the Sky,Laughin,T.I.,PERSON
552676,About The Money (Remix),Moses Damn,T.I.,PERSON
552676,About The Money (Remix),Red Sea,T.I.,LOCATION
552676,About The Money (Remix),Rollie,T.I.,PERSON
552676,About The Money (Remix),Young,T.I.,PERSON
552676,About The Money (Remix),David Beckham,T.I.,PERSON
552676,About The Money (Remix),Don,T.I.,PERSON
552676,About The Money (Remix),New York,T.I.,LOCATION
552676,About The Money (Remix),Don,T.I.,PERSON
552676,About The Money (Remix),Don,T.I.,PERSON
552676,About The Money (Remix),Kobe,T.I.,PERSON
552676,About The Money (Remix),Ginobili,T.I.,PERSON
552676,About The Money (Remix),Gucci,T.I.,ORGANIZATION
56538,I'm Flexin',Gucci,T.I.,ORGANIZATION
56538,I'm Flexin',Louis,T.I.,PERSON
56538,I'm Flexin',Don,T.I.,PERSON
56538,I'm Flexin',Louis,T.I.,PERSON
56538,I'm Flexin',AKOO,T.I.,ORGANIZATION
56538,I'm Flexin',Bankhead,T.I.,PERSON
56538,I'm Flexin',Kirkwood,T.I.,PERSON
56538,I'm Flexin',Ben Hill,T.I.,PERSON
56538,I'm Flexin',Summerhill,T.I.,LOCATION
56538,I'm Flexin',Pittsburgh,T.I.,LOCATION
56538,I'm Flexin',Timbuktu,T.I.,LOCATION
56538,I'm Flexin',Gucci,T.I.,ORGANIZATION
56538,I'm Flexin',Marietta,T.I.,ORGANIZATION
56538,I'm Flexin',East Point,T.I.,LOCATION
56538,I'm Flexin',Ole Nat L Riverdale,T.I.,LOCATION
56538,I'm Flexin',Hill,T.I.,PERSON
56538,I'm Flexin',Decatur,T.I.,LOCATION
56538,I'm Flexin',Simpson Road Zone,T.I.,LOCATION
571023,Light Em Up (RIP Doe B),Pharrell,T.I.,PERSON
571023,Light Em Up (RIP Doe B),Pharrell,T.I.,ORGANIZATION
571023,Light Em Up (RIP Doe B),Buckhead,T.I.,LOCATION
571023,Light Em Up (RIP Doe B),Alabama Made you Hustle Gang,T.I.,ORGANIZATION
57241,Niggas In Paris Remix,Paris Parlez,T.I.,LOCATION
57241,Niggas In Paris Remix,Menage,T.I.,PERSON
57241,Niggas In Paris Remix,Ross Don,T.I.,PERSON
57241,Niggas In Paris Remix,Jay - Z,T.I.,PERSON
57241,Niggas In Paris Remix,Michael,T.I.,PERSON
57241,Niggas In Paris Remix,Jackson,T.I.,PERSON
57241,Niggas In Paris Remix,Tyson,T.I.,LOCATION
57241,Niggas In Paris Remix,Jordan,T.I.,LOCATION
57241,Niggas In Paris Remix,Rolleys,T.I.,PERSON
57241,Niggas In Paris Remix,Paris,T.I.,LOCATION
57241,Niggas In Paris Remix,Le Meurice,T.I.,LOCATION
57241,Niggas In Paris Remix,Ye Chi,T.I.,PERSON
57241,Niggas In Paris Remix,Ye,T.I.,PERSON
57241,Niggas In Paris Remix,Jay,T.I.,PERSON
57241,Niggas In Paris Remix,Bougie,T.I.,PERSON
57241,Niggas In Paris Remix,France,T.I.,LOCATION
57241,Niggas In Paris Remix,William,T.I.,PERSON
57241,Niggas In Paris Remix,Kate,T.I.,PERSON
57241,Niggas In Paris Remix,Ashley,T.I.,PERSON
57241,Niggas In Paris Remix,Gucci,T.I.,ORGANIZATION
57241,Niggas In Paris Remix,Louis,T.I.,PERSON
57241,Niggas In Paris Remix,Margiela,T.I.,PERSON
57241,Niggas In Paris Remix,Paris,T.I.,LOCATION
57241,Niggas In Paris Remix,Don,T.I.,PERSON
57241,Niggas In Paris Remix,Don,T.I.,PERSON
57241,Niggas In Paris Remix,Don,T.I.,PERSON
57241,Niggas In Paris Remix,Don,T.I.,PERSON
57481,Hear Ye Here Ye,Florida,T.I.,LOCATION
57481,Hear Ye Here Ye,Florida,T.I.,LOCATION
57481,Hear Ye Here Ye,Peter Pan Runnin,T.I.,ORGANIZATION
57481,Hear Ye Here Ye,Nike,T.I.,ORGANIZATION
57481,Hear Ye Here Ye,Jeter,T.I.,PERSON
57481,Hear Ye Here Ye,BBC,T.I.,ORGANIZATION
57481,Hear Ye Here Ye,Bendin,T.I.,PERSON
57481,Hear Ye Here Ye,Finna,T.I.,PERSON
57481,Hear Ye Here Ye,Mouth,T.I.,PERSON
57481,Hear Ye Here Ye,Hollywood,T.I.,LOCATION
57481,Hear Ye Here Ye,Mo,T.I.,PERSON
57481,Hear Ye Here Ye,Marlon Brando Hear ye,T.I.,PERSON
57481,Hear Ye Here Ye,Phil,T.I.,PERSON
578707,I Don't Know,Damonie Neke Neke,T.I.,PERSON
58844,Porn Star,Chase,T.I.,PERSON
5921,I'm Straight,Impala,T.I.,ORGANIZATION
5921,I'm Straight,Wayne Ask Judge Johnson,T.I.,PERSON
5921,I'm Straight,Detroit,T.I.,LOCATION
5921,I'm Straight,Maury,T.I.,PERSON
59238,Jackin' For Beats,Peter Jennings,T.I.,PERSON
59238,Jackin' For Beats,John Gotti,T.I.,PERSON
59515,Pyro,Eli,T.I.,PERSON
59515,Pyro,TNT C4 Party,T.I.,ORGANIZATION
62611,Fuck Da City Up,Bankhead,T.I.,PERSON
62611,Fuck Da City Up,Simpson Road,T.I.,LOCATION
62611,Fuck Da City Up,Atlanta,T.I.,LOCATION
62660,Popped Off,Dre,T.I.,PERSON
62660,Popped Off,Mo,T.I.,PERSON
62660,Popped Off,King of the South,T.I.,PERSON
62667,Loud Mouth,Jesús,T.I.,PERSON
62672,Oh Yeah (2012),LA,T.I.,LOCATION
62672,Oh Yeah (2012),New York,T.I.,LOCATION
62672,Oh Yeah (2012),MIA,T.I.,LOCATION
62672,Oh Yeah (2012),Chi - Town,T.I.,LOCATION
62672,Oh Yeah (2012),Louis,T.I.,PERSON
62672,Oh Yeah (2012),Houston,T.I.,LOCATION
62673,I See Ghost's,Franklins,T.I.,PERSON
62673,I See Ghost's,Fulton County,T.I.,LOCATION
62673,I See Ghost's,Demi Moore Got,T.I.,PERSON
62673,I See Ghost's,Bay,T.I.,LOCATION
62674,Pissin On Your Ego,Jurrassic Bobby,T.I.,PERSON
62675,I'll Show You,G Solomon,T.I.,PERSON
62675,I'll Show You,Henry Ridin,T.I.,PERSON
62675,I'll Show You,Boeing,T.I.,ORGANIZATION
62675,I'll Show You,Combat Jack,T.I.,ORGANIZATION
62675,I'll Show You,Lindstrom,T.I.,PERSON
62675,I'll Show You,Eli,T.I.,PERSON
62675,I'll Show You,AMG,T.I.,ORGANIZATION
62675,I'll Show You,Frank Ocean,T.I.,ORGANIZATION
62677,Hot Wheels,Oprah Winfrey,T.I.,PERSON
62677,Hot Wheels,Blu - ray Aye,T.I.,PERSON
62679,On Purpose,Levis,T.I.,PERSON
62963,Stuntin' Like a Fool,Martin Scorsese Killin,T.I.,PERSON
63603,The One,Don,T.I.,PERSON
63603,The One,Smith and Wesson,T.I.,ORGANIZATION
6363,Undertaker,Chevy,T.I.,LOCATION
6363,Undertaker,Campbellton,T.I.,LOCATION
6363,Undertaker,Benjamins,T.I.,ORGANIZATION
6363,Undertaker,Hamiltons,T.I.,ORGANIZATION
6363,Undertaker,Don,T.I.,PERSON
64744,I Need Dollas,Gucci,T.I.,ORGANIZATION
64744,I Need Dollas,Louis,T.I.,PERSON
64744,I Need Dollas,Stewie,T.I.,PERSON
64744,I Need Dollas,Akoo,T.I.,PERSON
64744,I Need Dollas,Donald Trump Bob Johnson,T.I.,PERSON
64744,I Need Dollas,Warren Buffett,T.I.,PERSON
66091,Harry Potter (Remix),Harry Potter,T.I.,PERSON
66091,Harry Potter (Remix),Harry Potter,T.I.,PERSON
66091,Harry Potter (Remix),Harry Potter,T.I.,PERSON
66091,Harry Potter (Remix),Jordan,T.I.,LOCATION
66091,Harry Potter (Remix),Malcolm Make,T.I.,PERSON
66091,Harry Potter (Remix),Harry Potter,T.I.,PERSON
70012,Love This Life,Don,T.I.,PERSON
70012,Love This Life,Don,T.I.,PERSON
70012,Love This Life,Bentley,T.I.,PERSON
70012,Love This Life,Don,T.I.,PERSON
70012,Love This Life,Drop Jags,T.I.,ORGANIZATION
70012,Love This Life,Birkin,T.I.,PERSON
70012,Love This Life,Louboutin,T.I.,PERSON
70012,Love This Life,Miami,T.I.,LOCATION
70012,Love This Life,Hollywood,T.I.,LOCATION
70012,Love This Life,Vacationin,T.I.,PERSON
70012,Love This Life,Monaco,T.I.,LOCATION
70012,Love This Life,Ibiza,T.I.,LOCATION
70012,Love This Life,French Riviera,T.I.,LOCATION
70384,Kingofdasouth,Rod,T.I.,PERSON
70384,Kingofdasouth,Atlanta,T.I.,LOCATION
70384,Kingofdasouth,Beanie,T.I.,PERSON
70384,Kingofdasouth,Puttin,T.I.,PERSON
70384,Kingofdasouth,Girbaud,T.I.,PERSON
70384,Kingofdasouth,Brougham Known,T.I.,LOCATION
70384,Kingofdasouth,Clearin,T.I.,PERSON
70384,Kingofdasouth,Pimp Squad,T.I.,ORGANIZATION
70384,Kingofdasouth,Sanchez,T.I.,PERSON
710548,Off Set,Coca Cola,T.I.,ORGANIZATION
724551,Project Steps,Bankroll Mafia,T.I.,ORGANIZATION
724551,Project Steps,Hustle Gang,T.I.,ORGANIZATION
724551,Project Steps,Fed,T.I.,ORGANIZATION
724551,Project Steps,Bankhead,T.I.,PERSON
724551,Project Steps,Lenox,T.I.,LOCATION
724551,Project Steps,Lauryn Hill,T.I.,PERSON
737,Live Your Life,Iraq Safe,T.I.,LOCATION
737,Live Your Life,Windmill City,T.I.,LOCATION
743166,Lil Bit (freestyle),Newport,T.I.,LOCATION
743166,Lil Bit (freestyle),Benz,T.I.,PERSON
743166,Lil Bit (freestyle),Henn,T.I.,PERSON
743166,Lil Bit (freestyle),Don,T.I.,PERSON
74375,Like That,Chevy,T.I.,ORGANIZATION
74375,Like That,Louis,T.I.,PERSON
74375,Like That,Magellan,T.I.,ORGANIZATION
74375,Like That,Nigga,T.I.,PERSON
766,Ready for Whatever,Sean,T.I.,PERSON
766,Ready for Whatever,Idaho,T.I.,LOCATION
766,Ready for Whatever,Brooklyn,T.I.,LOCATION
790,What You Know,DJ Toomp,T.I.,PERSON
790,What You Know,Louie,T.I.,PERSON
790,What You Know,China,T.I.,LOCATION
790,What You Know,Nike,T.I.,ORGANIZATION
790,What You Know,Louie,T.I.,PERSON
790,What You Know,Louie,T.I.,PERSON
790,What You Know,Bentley Coupe,T.I.,PERSON
790,What You Know,Louie,T.I.,PERSON
79127,Go Get It,Ball,T.I.,PERSON
79127,Go Get It,Richard Mille,T.I.,PERSON
79127,Go Get It,Ball,T.I.,PERSON
79127,Go Get It,Bank,T.I.,ORGANIZATION
79127,Go Get It,Akoo,T.I.,PERSON
79127,Go Get It,Margiela,T.I.,ORGANIZATION
79127,Go Get It,Margharita Molly,T.I.,PERSON
79127,Go Get It,Maui,T.I.,LOCATION
79127,Go Get It,Ball,T.I.,PERSON
88491,Trap Back Jumping,Dineros,T.I.,PERSON
88491,Trap Back Jumping,Got Rolex,T.I.,PERSON
88491,Trap Back Jumping,Don,T.I.,PERSON
898,I'm Illy,Entenmann,T.I.,PERSON
898,I'm Illy,Treasury,T.I.,ORGANIZATION
898,I'm Illy,Phil,T.I.,PERSON
898,I'm Illy,House,T.I.,ORGANIZATION
92557,Ball,Rico,T.I.,PERSON
92557,Ball,Aaliyah Buy,T.I.,PERSON
92557,Ball,Ted Bundy,T.I.,PERSON
92557,Ball,Donald Trump,T.I.,PERSON
92789,Drug Related,Kuntry,T.I.,PERSON
92789,Drug Related,Versace Coat,T.I.,PERSON
92789,Drug Related,Marc Buchanan Pelle Pelle,T.I.,PERSON
92789,Drug Related,CIA,T.I.,ORGANIZATION
92789,Drug Related,Bill Clinton Nigga,T.I.,PERSON
94296,Act III: T,Bra I Ain,T.I.,PERSON
956,I'm Talkin' To You,Bun Kast Ain,T.I.,PERSON
956,I'm Talkin' To You,Carter,T.I.,PERSON
956,I'm Talkin' To You,Mobsta,T.I.,LOCATION
956,I'm Talkin' To You,Paul Wall,T.I.,PERSON
956,I'm Talkin' To You,BG,T.I.,ORGANIZATION
956,I'm Talkin' To You,Yung bloodz,T.I.,PERSON
956,I'm Talkin' To You,David Banner Bonecrusher,T.I.,PERSON
956,I'm Talkin' To You,Chris,T.I.,PERSON
956,I'm Talkin' To You,Lil Jon,T.I.,PERSON
956,I'm Talkin' To You,Cedar Hill,T.I.,LOCATION
956,I'm Talkin' To You,Jadakiss,T.I.,ORGANIZATION
956,I'm Talkin' To You,Swizz Beatz,T.I.,PERSON
99631,Sorry,Dubai,T.I.,LOCATION
99631,Sorry,Stacy Barthe,T.I.,PERSON
99631,Sorry,Harris,T.I.,PERSON
99631,Sorry,Baby,T.I.,PERSON
99842,Clique (Remix),James Fauntleroy,T.I.,PERSON
99842,Clique (Remix),Wu Tang,T.I.,PERSON
99842,Clique (Remix),Chainz,T.I.,PERSON
99842,Clique (Remix),Bruce Wayne,T.I.,PERSON
99842,Clique (Remix),Jay - Z,T.I.,PERSON
99842,Clique (Remix),Ye,T.I.,PERSON
99842,Clique (Remix),Dream Team,T.I.,ORGANIZATION
99842,Clique (Remix),Supreme Team,T.I.,ORGANIZATION
99842,Clique (Remix),Louis,T.I.,LOCATION
99842,Clique (Remix),Gucci,T.I.,ORGANIZATION
99842,Clique (Remix),Paris,T.I.,LOCATION
99842,Clique (Remix),CIA,T.I.,ORGANIZATION
99842,Clique (Remix),George Tenet,T.I.,PERSON
99842,Clique (Remix),Spike Lee,T.I.,PERSON
