ID,Title,Artist,URL,Producers,Featured Artists
2991,Salute,T.I.,https://genius.com/Ti-salute-lyrics,Jake One,
71721,SHE WILL FREESTYLE,T.I.,https://genius.com/Ti-she-will-freestyle-lyrics,,T.I.
59309,She Will (Remix),T.I.,https://genius.com/Ti-she-will-remix-lyrics,,"Drake,Lil Wayne"
45497,Show it to Me,T.I.,https://genius.com/Ti-show-it-to-me-lyrics,Tony Galvin,Nelly
45467,Slide Show,T.I.,https://genius.com/Ti-slide-show-lyrics,"Elvis ""BlackElvis"" Williams",John Legend
196835,So Close,T.I.,https://genius.com/Ti-so-close-lyrics,,
99631,Sorry,T.I.,https://genius.com/Ti-sorry-lyrics,"Po Johns,Sir Clef,Jazze Pha","André 3000,Stacy Barthe"
100387,Spazz Out,T.I.,https://genius.com/Ti-spazz-out-lyrics,Swizz Beatz,
45523,Stand Up,T.I.,https://genius.com/Ti-stand-up-lyrics,Lil Jon,"Trick Daddy,Lil Jon,Lil Wayne"
45454,Stand Up Guy,T.I.,https://genius.com/Ti-stand-up-guy-lyrics,"Kevin ""Khao"" Cates",
482972,Stay,T.I.,https://genius.com/Ti-stay-lyrics,"Tommy ""TBHITS"" Brown",Victoria Monét
45480,Still Ain't Forgave Myself,T.I.,https://genius.com/Ti-still-aint-forgave-myself-lyrics,Craig Love,
996982,Stranger but mine,T.I.,https://genius.com/Ti-stranger-but-mine-lyrics,,
59006,Strip,T.I.,https://genius.com/Ti-strip-lyrics,Lil C,"Trey Songz,Young Dro"
62963,Stuntin' Like a Fool,T.I.,https://genius.com/Ti-stuntin-like-a-fool-lyrics,"Charles ""Chizzy"" Stephens III",
1846568,Stunt'n Like A Fool,T.I.,https://genius.com/Ti-stuntn-like-a-fool-lyrics,,
591621,Sugar Cane,T.I.,https://genius.com/Ti-sugar-cane-lyrics,"Ace Harris,SAK PASE",
1953194,Swagga like us - t.i. and jay-z feat. kanye west and lil' wayne,T.I.,https://genius.com/Ti-swagga-like-us-ti-and-jay-z-feat-kanye-west-and-lil-wayne-lyrics,,
907745,Sweet jardim,T.I.,https://genius.com/Ti-sweet-jardim-lyrics,,
45465,Swing Ya Rag,T.I.,https://genius.com/Ti-swing-ya-rag-lyrics,"The Individualz,Swizz Beatz",Swizz Beatz
3624,Swing Your Rag,T.I.,https://genius.com/Ti-swing-your-rag-lyrics,,
2864422,Switchin' Lanes,T.I.,https://genius.com/Ti-switchin-lanes-lyrics,Trev Case,"Trev Case,Big K.R.I.T."
2934516,Take Da Wheel,T.I.,https://genius.com/Ti-take-da-wheel-lyrics,,
49036,Tell Em I Said That,T.I.,https://genius.com/Ti-tell-em-i-said-that-lyrics,Danja,
1248653,Te mereço,T.I.,https://genius.com/Ti-te-mereco-lyrics,,
1401419,Te valorizo,T.I.,https://genius.com/Ti-te-valorizo-lyrics,,
45527,Th​a King,T.I.,https://genius.com/Ti-tha-king-lyrics,"Nick ""Fury"" Loftin",
2032,That's All She Wrote,T.I.,https://genius.com/Ti-thats-all-she-wrote-lyrics,Dr. Luke,Eminem
74408,That's What I Thought,T.I.,https://genius.com/Ti-thats-what-i-thought-lyrics,Nard & B,"Mac Boney,Killer Mike"
102916,That's What I Thought (Official),T.I.,https://genius.com/Ti-thats-what-i-thought-official-lyrics,,"Mac Boney,Killer Mike"
1460357,The Breakup,T.I.,https://genius.com/Ti-the-breakup-lyrics,,
215170,The Breakup (Skit),T.I.,https://genius.com/Ti-the-breakup-skit-lyrics,Keith Mack,"Malieka,Mike Epps"
45472,The Champ Is Here,T.I.,https://genius.com/Ti-the-champ-is-here-lyrics,,Akon
45519,The Greatest,T.I.,https://genius.com/Ti-the-greatest-lyrics,Mannie Fresh,Mannie Fresh
1046737,The Hottest,T.I.,https://genius.com/Ti-the-hottest-lyrics,,Mac Boney
45493,The Hottest (Bonus Track),T.I.,https://genius.com/Ti-the-hottest-bonus-track-lyrics,"Kevin ""Khao"" Cates",Mac Boney
1989880,The Hottest [feat. Mac Boney] - Explicit Non Album Track,T.I.,https://genius.com/Ti-the-hottest-feat-mac-boney-explicit-non-album-track-lyrics,,
102661,The Introduction,T.I.,https://genius.com/Ti-the-introduction-lyrics,"K Tracks,Tommy ""TBHITS"" Brown,Travis Sayles",
63603,The One,T.I.,https://genius.com/Ti-the-one-lyrics,Mannie Fresh,
2408795,The Pharmacy Freestyle,T.I.,https://genius.com/Ti-the-pharmacy-freestyle-lyrics,,
107161,The Way We Ride,T.I.,https://genius.com/Ti-the-way-we-ride-lyrics,"1500 or Nothin',The Futuristiks",
1418082,The Way You Want It,T.I.,https://genius.com/Ti-the-way-you-want-it-lyrics,,
423135,The Worst (Remix),T.I.,https://genius.com/Ti-the-worst-remix-lyrics,,Jhené Aiko
62669,This Time Of Night,T.I.,https://genius.com/Ti-this-time-of-night-lyrics,"Lamar ""Mars"" Edwards",Nelly
1854525,Tik Tik Boom,T.I.,https://genius.com/Ti-tik-tik-boom-lyrics,,
45511,T.I. vs. T.I.P,T.I.,https://genius.com/Ti-ti-vs-tip-lyrics,T.I.,
45456,Told You So,T.I.,https://genius.com/Ti-told-you-so-lyrics,Keith Mack,
381515,Top Back,T.I.,https://genius.com/Ti-top-back-lyrics,Mannie Fresh,
1613,Top Back (Remix),T.I.,https://genius.com/Ti-top-back-remix-lyrics,Mannie Fresh,"Jeezy,Big Kuntry King,Young Dro,B.G."
3566,Touchdown,T.I.,https://genius.com/Ti-touchdown-lyrics,"Jeff Bass,Eminem",Eminem
972091,Trap Back Jumpin',T.I.,https://genius.com/Ti-trap-back-jumpin-lyrics,,
88491,Trap Back Jumping,T.I.,https://genius.com/Ti-trap-back-jumping-lyrics,DJ Toomp,
45512,Trap Muzik,T.I.,https://genius.com/Ti-trap-muzik-lyrics,"DJ Toomp,Sanchez Holmes,T.I.",Mac Boney
2807697,Trap Muzik [Tracklist + Artwork + Credits],T.I.,https://genius.com/Ti-trap-muzik-tracklist-artwork-credits-lyrics,"Carlos Thorton,Ryan ""LiquidSound"" Katz,Nick ""Fury"" Loftin,David Banner,Kanye West,Benny ""Dada"" Tillman,DJ Toomp,Sanchez Holmes,T.I.","Bun B,MJG,8Ball,Jazze Pha,Mac Boney"
422928,Turn It,T.I.,https://genius.com/Ti-turn-it-lyrics,DJ Toomp,
45526,U Don't Know Me,T.I.,https://genius.com/Ti-u-dont-know-me-lyrics,DJ Toomp,
6363,Undertaker,T.I.,https://genius.com/Ti-undertaker-lyrics,"Kevin ""Khao"" Cates","DJ Drama,Young Buck,Young Dro"
2864427,Us Or Else [Tracklist + Album Art],T.I.,https://genius.com/Ti-us-or-else-tracklist-album-art-lyrics,"Lamar ""Mars"" Edwards",
886984,Você não vale nada,T.I.,https://genius.com/Ti-voce-nao-vale-nada-lyrics,,
1836153,Walk This Way,T.I.,https://genius.com/Ti-walk-this-way-lyrics,,
45473,Warrior's Theme,T.I.,https://genius.com/Ti-warriors-theme-lyrics,,
2848541,Warzone,T.I.,https://genius.com/Ti-warzone-lyrics,,
3149,Watch What You Say To Me,T.I.,https://genius.com/Ti-watch-what-you-say-to-me-lyrics,"Steven Holdren,Bao Quoc Pham,Kevin ""Khao"" Cates",Jay Z
51682,We Don't Get Down Like Y'all,T.I.,https://genius.com/Ti-we-dont-get-down-like-yall-lyrics,The Runners,B.o.B
53116,We Do This,T.I.,https://genius.com/Ti-we-do-this-lyrics,The Runners,
59237,Welcome Back,T.I.,https://genius.com/Ti-welcome-back-lyrics,,
2119639,Welcome back to the track,T.I.,https://genius.com/Ti-welcome-back-to-the-track-lyrics,,
50986,Welcome Back To The Trap,T.I.,https://genius.com/Ti-welcome-back-to-the-trap-lyrics,Smash Factory,
2144,Welcome to the World,T.I.,https://genius.com/Ti-welcome-to-the-world-lyrics,"No I.D.,Kanye West","Kanye West,Kid Cudi"
2833095,We Will Not,T.I.,https://genius.com/Ti-we-will-not-lyrics,"Marz (Producer),Mike & Keys",
2000890,Whatcha saying tip,T.I.,https://genius.com/Ti-whatcha-saying-tip-lyrics,,
51036,Whatcha Sayin Tip,T.I.,https://genius.com/Ti-whatcha-sayin-tip-lyrics,Chuck Diesel,
1993,Whatever You Like,T.I.,https://genius.com/Ti-whatever-you-like-lyrics,Jim Jonsin,
925932,Whatever You Like (EP),T.I.,https://genius.com/Ti-whatever-you-like-ep-lyrics,,
2246260,Whatever You Like - Radio Edit,T.I.,https://genius.com/Ti-whatever-you-like-radio-edit-lyrics,,
2127325,Whatever you like - skribble & acid's rock it out remix feat. dave navarro,T.I.,https://genius.com/Ti-whatever-you-like-skribble-and-acids-rock-it-out-remix-feat-dave-navarro-lyrics,,
45488,What Happened,T.I.,https://genius.com/Ti-what-happened-lyrics,P.A.,
1393711,"What's Up, What's Haapnin'",T.I.,https://genius.com/Ti-whats-up-whats-haapnin-lyrics,,
45489,What's Yo Name?,T.I.,https://genius.com/Ti-whats-yo-name-lyrics,The Neptunes,The Neptunes
45525,What They Do,T.I.,https://genius.com/Ti-what-they-do-lyrics,KLC,B.G.
3749,"What Up, What's Haapnin'",T.I.,https://genius.com/Ti-what-up-whats-haapnin-lyrics,Drumma Boy,
790,What You Know,T.I.,https://genius.com/Ti-what-you-know-lyrics,DJ Toomp,
1592722,What You Know (Clean),T.I.,https://genius.com/Ti-what-you-know-clean-lyrics,,
2126489,Where they at,T.I.,https://genius.com/Ti-where-they-at-lyrics,,
1993736,Whether you like it or not,T.I.,https://genius.com/Ti-whether-you-like-it-or-not-lyrics,,
102981,Who Want Some,T.I.,https://genius.com/Ti-who-want-some-lyrics,DJ Toomp,
62678,Who What When,T.I.,https://genius.com/Ti-who-what-when-lyrics,DJ Toomp,"Young Brooke,Meek Mill"
876979,Why I'm Serious (Interlude),T.I.,https://genius.com/Ti-why-im-serious-interlude-lyrics,,
1287425,Why U Mad At Me,T.I.,https://genius.com/Ti-why-u-mad-at-me-lyrics,,
136,Why You Mad At Me?,T.I.,https://genius.com/Ti-why-you-mad-at-me-lyrics,"Kevin ""Khao"" Cates",
45458,Why You Wanna,T.I.,https://genius.com/Ti-why-you-wanna-lyrics,"Kevin ""Khao"" Cates",
102494,Wildside,T.I.,https://genius.com/Ti-wildside-lyrics,"Brian Kidd,No I.D.",A$AP Rocky
153308,Wit Me,T.I.,https://genius.com/Ti-wit-me-lyrics,Lil C,Lil Wayne
103547,Wonderful Life,T.I.,https://genius.com/Ti-wonderful-life-lyrics,Sanchez Holmes,Akon
2934505,Writer,T.I.,https://genius.com/Ti-writer-lyrics,,"B.o.B,Translee"
45528,Ya Hear Me,T.I.,https://genius.com/Ti-ya-hear-me-lyrics,Keith Mack,
2079496,"Yayo (feat. snootie, yo gotti) [remix]",T.I.,https://genius.com/Ti-yayo-feat-snootie-yo-gotti-remix-lyrics,,
5084,Yeah,T.I.,https://genius.com/Ti-yeah-lyrics,,Lil Wayne
53510,Yeah Ya Know (Takers),T.I.,https://genius.com/Ti-yeah-ya-know-takers-lyrics,"Lil C,DJ Toomp",
1845555,"Yeap (feat. B.o.B, Trae & Young Dro)",T.I.,https://genius.com/Ti-yeap-feat-bob-trae-and-young-dro-lyrics,,
588235,You Ain't Fly,T.I.,https://genius.com/Ti-you-aint-fly-lyrics,Just Blaze,
45475,You Ain't Hard,T.I.,https://genius.com/Ti-you-aint-hard-lyrics,Brian Kidd,
45466,You Ain't Missin' Nothin',T.I.,https://genius.com/Ti-you-aint-missin-nothin-lyrics,Drumma Boy,
1409724,You Ain't Missin' Nothing,T.I.,https://genius.com/Ti-you-aint-missin-nothing-lyrics,,
543668,You Can Tell How I Walk,T.I.,https://genius.com/Ti-you-can-tell-how-i-walk-lyrics,"Jazzfeezy,Steve Samson",Rick Ross
1857313,You Don't Know Me,T.I.,https://genius.com/Ti-you-dont-know-me-lyrics,,
3644,You Know What It Is,T.I.,https://genius.com/Ti-you-know-what-it-is-lyrics,"Lil Wonda,Sedeck ""All Hands On Deck"" Jean,Wyclef Jean",Wyclef Jean
2185067,You Know What It Is - New Explicit,T.I.,https://genius.com/Ti-you-know-what-it-is-new-explicit-lyrics,,
45459,You Know Who,T.I.,https://genius.com/Ti-you-know-who-lyrics,"Travis Barker,Tony Galvin",
1606392,'03 Electric Relaxation,Kanye West,https://genius.com/Kanye-west-03-electric-relaxation-lyrics,,
480181,1996 Fat Beats Freestyle,Kanye West,https://genius.com/Kanye-west-1996-fat-beats-freestyle-lyrics,,
2493582,1AM,Kanye West,https://genius.com/Kanye-west-1am-lyrics,,"Water.lo,Desiigner,Travis Scott"
362949,2002 Unreleased Freestyle,Kanye West,https://genius.com/Kanye-west-2002-unreleased-freestyle-lyrics,,
2417857,2004 Tim Westwood Freestyle,Kanye West,https://genius.com/Kanye-west-2004-tim-westwood-freestyle-lyrics,,
214545,2013 Yeezus Tour Dates,Kanye West,https://genius.com/Kanye-west-2013-yeezus-tour-dates-lyrics,,Kendrick Lamar
224216,2013 Zane Lowe BBC Radio Interview Part 1,Kanye West,https://genius.com/Kanye-west-2013-zane-lowe-bbc-radio-interview-part-1-annotated,,Zane Lowe
229778,2013 Zane Lowe BBC Radio Interview Part 2,Kanye West,https://genius.com/Kanye-west-2013-zane-lowe-bbc-radio-interview-part-2-annotated,,Zane Lowe
333592,2014 Yeezus Tour Dates,Kanye West,https://genius.com/Kanye-west-2014-yeezus-tour-dates-lyrics,,
717578,2015 BET Honors Acceptance Speech,Kanye West,https://genius.com/Kanye-west-2015-bet-honors-acceptance-speech-lyrics,,
713373,2015 Zane Lowe BBC Radio Interview,Kanye West,https://genius.com/Kanye-west-2015-zane-lowe-bbc-radio-interview-lyrics,,Zane Lowe
2846871,2016 MTV VMAs Speech,Kanye West,https://genius.com/Kanye-west-2016-mtv-vmas-speech-lyrics,,
2421955,30 Hours,Kanye West,https://genius.com/Kanye-west-30-hours-lyrics,"Mike Dean,Kanye West,Karriem Riggins",
716974,3/3/15 Show at Koko Setlist,Kanye West,https://genius.com/Kanye-west-3-3-15-show-at-koko-setlist-lyrics,,
662770,47th Annual Grammy Speech,Kanye West,https://genius.com/Kanye-west-47th-annual-grammy-speech-annotated,,
716568,57th Annual Grammy After Party Stream of Consciousness,Kanye West,https://genius.com/Kanye-west-57th-annual-grammy-after-party-stream-of-consciousness-lyrics,,
2439314,808s & Heartbreak [Booklet],Kanye West,https://genius.com/Kanye-west-808s-and-heartbreak-booklet-lyrics,,
602202,808s & Heartbreak [Credits],Kanye West,https://genius.com/Kanye-west-808s-and-heartbreak-credits-lyrics,,
252968,808s & Heartbreak [Tracklist + Album Cover],Kanye West,https://genius.com/Kanye-west-808s-and-heartbreak-tracklist-album-cover-annotated,,
249802,A 97.1 Interview Part 2 (8/28/13),Kanye West,https://genius.com/Kanye-west-a-971-interview-part-2-8-28-13-annotated,,
566572,"A Concert for Hurricane Relief PSA - ""George Bush Doesn't Care About Black People""",Kanye West,https://genius.com/Kanye-west-a-concert-for-hurricane-relief-psa-george-bush-doesnt-care-about-black-people-annotated,,"Mike Myers,George W. Bush"
2448,Addiction,Kanye West,https://genius.com/Kanye-west-addiction-lyrics,"Kanye West,Jon Brion",
482233,All Day,Kanye West,https://genius.com/Kanye-west-all-day-lyrics,"Kanye West,Charlie Heat,Puff Daddy,Velous","Paul McCartney,Theophilus London,Allan Kingdom"
745685,All Day (Demo),Kanye West,https://genius.com/Kanye-west-all-day-demo-lyrics,"Allen Ritter,88-Keys,Q-Tip,Noah Goldstein,Charlie Heat,Mike Dean,Puff Daddy,French Montana,Velous","Kendrick Lamar,Paul McCartney,Allan Kingdom,Theophilus London"
1781924,All Day Remix,Kanye West,https://genius.com/Kanye-west-all-day-remix-lyrics,,Raki
86,All Falls Down,Kanye West,https://genius.com/Kanye-west-all-falls-down-lyrics,Kanye West,Syleena Johnson
25725,All Falls Down (Original),Kanye West,https://genius.com/Kanye-west-all-falls-down-original-lyrics,Kanye West,Lauryn Hill
2878379,All I Need (All I Have),Kanye West,https://genius.com/Kanye-west-all-i-need-all-i-have-lyrics,"Brian ""All Day"" Miller","Mikkey,Taji,Cristina"
1781,All of the Lights,Kanye West,https://genius.com/Kanye-west-all-of-the-lights-lyrics,"Warren Trotter,Malik Jones,Jeff Bhasker,Kanye West",
1298330,All of the Lights (Interlude),Kanye West,https://genius.com/Kanye-west-all-of-the-lights-interlude-lyrics,"Jeff Bhasker,Kanye West,Mike Dean,Rosie Danvers",
5437,All of the Lights (Remix),Kanye West,https://genius.com/Kanye-west-all-of-the-lights-remix-lyrics,"Jeff Bhasker,Kanye West","Drake,Big Sean,Lil Wayne"
2000,Amazing,Kanye West,https://genius.com/Kanye-west-amazing-lyrics,Kanye West,Jeezy
2879554,Amazing Gray,Kanye West,https://genius.com/Kanye-west-amazing-gray-lyrics,,
414571,Amazing (Live From VH1 Storytellers),Kanye West,https://genius.com/Kanye-west-amazing-live-from-vh1-storytellers-lyrics,,
182396,American Psycho (Short Film),Kanye West,https://genius.com/Kanye-west-american-psycho-short-film-lyrics,,"Jonathan Cheban,Scott Disick"
1536408,A Million and One,Kanye West,https://genius.com/Kanye-west-a-million-and-one-lyrics,,
25787,A Million and One Freestyle,Kanye West,https://genius.com/Kanye-west-a-million-and-one-freestyle-lyrics,DJ Premier,
1174110,A Million Freestyle,Kanye West,https://genius.com/Kanye-west-a-million-freestyle-lyrics,,
6067,Anything,Kanye West,https://genius.com/Kanye-west-anything-lyrics,,"Mary Mary,Patti LaBelle,Consequence"
2322,Apologize,Kanye West,https://genius.com/Kanye-west-apologize-lyrics,,
50103,Arguements,Kanye West,https://genius.com/Kanye-west-arguements-lyrics,,
2925061,Ass Shots,Kanye West,https://genius.com/Kanye-west-ass-shots-lyrics,Lex Luger,"French Montana,Cam'ron"
721443,Awesome,Kanye West,https://genius.com/Kanye-west-awesome-lyrics,,
152268,Awesome (Freestyle) Roseland Ballroom,Kanye West,https://genius.com/Kanye-west-awesome-freestyle-roseland-ballroom-lyrics,,
2878046,Baby's Coming,Kanye West,https://genius.com/Kanye-west-babys-coming-lyrics,,Go Getters
2424888,Backstage SNL Rant,Kanye West,https://genius.com/Kanye-west-backstage-snl-rant-lyrics,,
3056,Back to Basics,Kanye West,https://genius.com/Kanye-west-back-to-basics-lyrics,Kanye West,Common
3404,Bad News,Kanye West,https://genius.com/Kanye-west-bad-news-lyrics,Kanye West,
271797,Barclays Visionary Stream of Consciousness,Kanye West,https://genius.com/Kanye-west-barclays-visionary-stream-of-consciousness-annotated,,
38,Barry Bonds,Kanye West,https://genius.com/Kanye-west-barry-bonds-lyrics,"Nottz,Kanye West",Lil Wayne
69957,Because of You (Remix),Kanye West,https://genius.com/Kanye-west-because-of-you-remix-lyrics,StarGate,Ne-Yo
87281,Be-Cleve in Yourself,Kanye West,https://genius.com/Kanye-west-be-cleve-in-yourself-lyrics,Seth MacFarlane,"Keke Palmer,Mike Henry"
3005522,Bed Yeezy Season 5,Kanye West,https://genius.com/Kanye-west-bed-yeezy-season-5-lyrics,DJ Dodger Stadium,The-Dream
716912,Behind the Scenes with GQ,Kanye West,https://genius.com/Kanye-west-behind-the-scenes-with-gq-lyrics,,
57283,"BET Cypher 2010 (Kanye West, Big Sean, Pusha T, & Common)",Kanye West,https://genius.com/Kanye-west-bet-cypher-2010-kanye-west-big-sean-pusha-t-and-common-lyrics,,"CyHi The Prynce,Pusha T,Big Sean,Common"
25758,Better Than Yours,Kanye West,https://genius.com/Kanye-west-better-than-yours-lyrics,,Common
247942,Big Boy's Neighborhood Freestyle,Kanye West,https://genius.com/Kanye-west-big-boys-neighborhood-freestyle-lyrics,,
249,Big Brother,Kanye West,https://genius.com/Kanye-west-big-brother-lyrics,DJ Toomp,
504846,Bitch Please,Kanye West,https://genius.com/Kanye-west-bitch-please-lyrics,,
266749,Bitter Sweet,Kanye West,https://genius.com/Kanye-west-bitter-sweet-annotated,,
2662,Bittersweet Poetry,Kanye West,https://genius.com/Kanye-west-bittersweet-poetry-lyrics,Kanye West,John Mayer
441182,Black Bruce Wayne,Kanye West,https://genius.com/Kanye-west-black-bruce-wayne-lyrics,,
152933,Black Skinhead,Kanye West,https://genius.com/Kanye-west-black-skinhead-lyrics,"Daft Punk,Kanye West",
2410689,Black Skinhead (Remix),Kanye West,https://genius.com/Kanye-west-black-skinhead-remix-lyrics,Lido,"Miley Cyrus,Travis Scott"
2429300,Black Tron (Miley Cyrus)*,Kanye West,https://genius.com/Kanye-west-black-tron-miley-cyrus-lyrics,,"Quavo,Young Thug"
1944,Blame Game,Kanye West,https://genius.com/Kanye-west-blame-game-lyrics,"DJ Frank E,Mike Dean,Kanye West",John Legend
2833641,BLK SKN HEAD [Demo],Kanye West,https://genius.com/Kanye-west-blk-skn-head-demo-lyrics,,
167180,Blood On the Leaves,Kanye West,https://genius.com/Kanye-west-blood-on-the-leaves-lyrics,"Arca,TNGHT,Carlos ""6 July"" Broady,Mike Dean,88-Keys,Kanye West",
2450737,Blood on the Leaves - VMA Performance 2013,Kanye West,https://genius.com/Kanye-west-blood-on-the-leaves-vma-performance-2013-lyrics,,Steven McQueen
4953,Blue Note NYC Freestyle,Kanye West,https://genius.com/Kanye-west-blue-note-nyc-freestyle-lyrics,"Robert Glasper Experiment,J Dilla",Yasiin Bey
241421,Blue Note NYC Freestyle (2nd Verse),Kanye West,https://genius.com/Kanye-west-blue-note-nyc-freestyle-2nd-verse-lyrics,,
25746,Blueprint Complication,Kanye West,https://genius.com/Kanye-west-blueprint-complication-lyrics,,"David Ruffin,Bobby ""Blue"" Bland,Jim Morrison,Jay Z"
452624,Bonnaroo Rant 2014,Kanye West,https://genius.com/Kanye-west-bonnaroo-rant-2014-annotated,,
25751,Bonnie & Clyde Freestyle,Kanye West,https://genius.com/Kanye-west-bonnie-and-clyde-freestyle-lyrics,,
373064,Bound 1,Kanye West,https://genius.com/Kanye-west-bound-1-lyrics,"Tyler, The Creator,Hudson Mohawke",Charlie Wilson
158615,Bound 2,Kanye West,https://genius.com/Kanye-west-bound-2-lyrics,"Eric Danchild,Che Pope,Noah Goldstein,Mike Dean,No I.D.,Kanye West",
3397,Breathe In Breathe Out,Kanye West,https://genius.com/Kanye-west-breathe-in-breathe-out-lyrics,Kanye West,Ludacris
3137,Bring Me Down,Kanye West,https://genius.com/Kanye-west-bring-me-down-lyrics,"Jon Brion,Kanye West",Brandy
2870349,Can't Look In My Eyes,Kanye West,https://genius.com/Kanye-west-cant-look-in-my-eyes-lyrics,,Kid Cudi
848,Can't Tell Me Nothing,Kanye West,https://genius.com/Kanye-west-cant-tell-me-nothing-lyrics,"DJ Toomp,Kanye West",
1794305,Can't Tell Me Nothing (DJ Godfather remix),Kanye West,https://genius.com/Kanye-west-cant-tell-me-nothing-dj-godfather-remix-lyrics,,
2848,Can't Tell Me Nothing (Official Remix),Kanye West,https://genius.com/Kanye-west-cant-tell-me-nothing-official-remix-lyrics,,Jeezy
560247,Can't Tell Me Nothing (Remix),Kanye West,https://genius.com/Kanye-west-cant-tell-me-nothing-remix-lyrics,"DJ Toomp,Kanye West","Lil Wayne,Busta Rhymes"
1115,Can't Tell Me Nothing (R.O.C. Remix),Kanye West,https://genius.com/Kanye-west-cant-tell-me-nothing-roc-remix-lyrics,,"Beanie Sigel,Freeway,Uncle Murda"
2327379,Can U Be,Kanye West,https://genius.com/Kanye-west-can-u-be-lyrics,,
2155792,Can You Be,Kanye West,https://genius.com/Kanye-west-can-you-be-lyrics,,"Future,Big Sean,Drake"
2351,Celebration,Kanye West,https://genius.com/Kanye-west-celebration-lyrics,"Jon Brion,Kanye West",
371151,Celebrity Activist Rant,Kanye West,https://genius.com/Kanye-west-celebrity-activist-rant-annotated,,Conan O'Brien
1964,Chain Heavy,Kanye West,https://genius.com/Kanye-west-chain-heavy-lyrics,Q-Tip,"Consequence,Talib Kweli"
688,Champion,Kanye West,https://genius.com/Kanye-west-champion-lyrics,"Brian Miller,Kanye West",
1678615,Champion (live),Kanye West,https://genius.com/Kanye-west-champion-live-lyrics,,
1796578,Champion (Nick Catchdubs remix),Kanye West,https://genius.com/Kanye-west-champion-nick-catchdubs-remix-lyrics,,
2488417,Champions,Kanye West,https://genius.com/Kanye-west-champions-lyrics,"Kanye West,A-Trak,Lex Luger,Mike Dean","2 Chainz,Big Sean,Quavo,Gucci Mane,Yo Gotti,Travis Scott,Desiigner"
2848798,Champions (Extended)*,Kanye West,https://genius.com/Kanye-west-champions-extended-lyrics,,
378515,Charitable Work,Kanye West,https://genius.com/Kanye-west-charitable-work-lyrics,,
1410,Christian Dior Denim Flow,Kanye West,https://genius.com/Kanye-west-christian-dior-denim-flow-lyrics,Kanye West,"Ryan Leslie,Lloyd Banks,John Legend,Pusha T,Kid Cudi"
2658,Christmas in Harlem,Kanye West,https://genius.com/Kanye-west-christmas-in-harlem-lyrics,Hit-Boy,"Musiq Soulchild,Vado,Jim Jones,Big Sean,Cam'ron,Teyana Taylor,CyHi The Prynce,Pusha T"
607529,Christmas in Harlem (Extended version),Kanye West,https://genius.com/Kanye-west-christmas-in-harlem-extended-version-lyrics,,"Vado,CyHi The Prynce,Teyana Taylor,Musiq Soulchild,Big Sean,Jim Jones,Cam'ron,Pusha T"
62182,Christmas in Harlem (Other Version),Kanye West,https://genius.com/Kanye-west-christmas-in-harlem-other-version-lyrics,,"Teyana Taylor,CyHi The Prynce"
25772,Classic (Nike Air Force Remix),Kanye West,https://genius.com/Kanye-west-classic-nike-air-force-remix-lyrics,DJ Premier,"Rakim,Nas,KRS-One"
87225,Clique,Kanye West,https://genius.com/Kanye-west-clique-lyrics,Hit-Boy,"Jay Z,Big Sean"
700176,Clique Freestyle,Kanye West,https://genius.com/Kanye-west-clique-freestyle-lyrics,,
721589,Clique.tv Interview,Kanye West,https://genius.com/Kanye-west-cliquetv-interview-lyrics,,Mouloud Achour
70202,Cold,Kanye West,https://genius.com/Kanye-west-cold-lyrics,Hit-Boy,DJ Khaled
3405,Coldest Winter,Kanye West,https://genius.com/Kanye-west-coldest-winter-lyrics,Kanye West,
2449130,Come and Go,Kanye West,https://genius.com/Kanye-west-come-and-go-lyrics,,
2914657,"Concert Rant on 2016 election, Beyonce, Jay-Z",Kanye West,https://genius.com/Kanye-west-concert-rant-on-2016-election-beyonce-jay-z-annotated,,
3254,Crack Music,Kanye West,https://genius.com/Kanye-west-crack-music-lyrics,"Kanye West,Jon Brion",The Game
246421,Cruel Summer Album Art,Kanye West,https://genius.com/Kanye-west-cruel-summer-album-art-lyrics,,
1660,Dark Fantasy,Kanye West,https://genius.com/Kanye-west-dark-fantasy-lyrics,"RZA,Kanye West",
2433053,Days leading up to Turbo Grafx 16,Kanye West,https://genius.com/Kanye-west-days-leading-up-to-turbo-grafx-16-lyrics,,
1207,Devil in a New Dress,Kanye West,https://genius.com/Kanye-west-devil-in-a-new-dress-lyrics,Bink!,Rick Ross
1859,Diamonds from Sierra Leone,Kanye West,https://genius.com/Kanye-west-diamonds-from-sierra-leone-lyrics,"Devo Springsteen,Jon Brion,Kanye West",
2903412,"Diamonds from Sierra Leone, Ratatat remix",Kanye West,https://genius.com/Kanye-west-diamonds-from-sierra-leone-ratatat-remix-lyrics,,Ratatat
515,Diamonds From Sierra Leone (Remix),Kanye West,https://genius.com/Kanye-west-diamonds-from-sierra-leone-remix-lyrics,"Devo Springsteen,Jon Brion,Kanye West",Jay Z
3407,Doing Fine,Kanye West,https://genius.com/Kanye-west-doing-fine-lyrics,,
62913,DONDA,Kanye West,https://genius.com/Kanye-west-donda-annotated,,
72024,Don't Like,Kanye West,https://genius.com/Kanye-west-dont-like-lyrics,"Kanye West,Young Chop","Jadakiss,Big Sean,Pusha T,Chief Keef"
1611,Don't Look Down,Kanye West,https://genius.com/Kanye-west-dont-look-down-lyrics,"The Individualz,Swizz Beatz","Lupe Fiasco,Big Sean,Yasiin Bey"
